56.6909,-0.482031,-115,7.73668,266
56.7388,-0.542652,-115,7.83964,267
56.7894,-0.606672,-115,7.94412,268
56.8426,-0.674058,-115,8.05011,269
56.8985,-0.744782,-115,8.15758,270
56.957,-0.818808,-115,8.26652,271
57.0181,-0.896108,-115,8.37692,272
57.0817,-0.976648,-115,8.48875,273
57.1479,-1.0604,-115,8.60201,274
57.2166,-1.14733,-115,8.71666,275
57.2878,-1.23741,-115,8.83271,276
57.3614,-1.3306,-115,8.95012,277
57.4375,-1.42687,-115,9.06888,278
57.516,-1.5262,-115,9.18898,279
57.5969,-1.62855,-115,9.3104,280
57.6801,-1.73389,-115,9.43312,281
57.7657,-1.84219,-115,9.55712,282
57.8536,-1.95341,-115,9.6824,283
57.9438,-2.06753,-115,9.80892,284
58.0362,-2.18452,-115,9.93668,285
58.1309,-2.30433,-115,10.0657,286
58.2278,-2.42695,-115,10.1958,287
58.3269,-2.55233,-115,10.3272,288
58.4281,-2.68045,-115,10.4597,289
58.5315,-2.81129,-115,10.5934,290
58.637,-2.94479,-115,10.7282,291
58.7446,-3.08094,-115,10.8641,292
58.8542,-3.2197,-115,11.0011,293
58.9659,-3.36104,-115,11.1392,294
59.0796,-3.50493,-115,11.2784,295
59.1953,-3.65134,-115,11.4186,296
59.313,-3.80023,-115,11.5599,297
59.4326,-3.95157,-115,11.7021,298
59.5541,-4.10535,-115,11.8454,299
59.6775,-4.26151,-115,11.9897,300
59.8028,-4.42003,-115,12.1349,301
59.9299,-4.58088,-115,12.281,302
60.0588,-4.74403,-115,12.4281,303
60.1895,-4.90945,-115,12.5761,304
60.322,-5.0771,-115,12.725,305
60.4562,-5.24695,-115,12.8748,306
60.5921,-5.41897,-115,13.0254,307
60.7298,-5.59314,-115,13.1769,308
60.8691,-5.76941,-115,13.3292,309
61.01,-5.94776,-115,13.4823,310
61.1526,-6.12815,-115,13.6363,311
61.2967,-6.31056,-115,13.7909,312
61.4424,-6.49495,-115,13.9464,313
61.5897,-6.68129,-115,14.1026,314
61.7384,-6.86955,-115,14.2595,315
61.8888,-7.05986,-115,14.4173,316
62.0404,-7.25171,-115,14.5755,317
62.1936,-7.44554,-115,14.7345,318
62.3482,-7.64117,-115,14.8942,319
62.5041,-7.83855,-115,15.0545,320
62.6615,-8.03767,-115,15.2155,321
62.8202,-8.23849,-115,15.377,322
62.9802,-8.44098,-115,15.5392,323
63.1415,-8.6451,-115,15.7019,324
63.3041,-8.85083,-115,15.8652,325
63.4679,-9.05813,-115,16.029,326
63.6329,-9.26697,-115,16.1934,327
63.7991,-9.47732,-115,16.3582,328
63.9665,-9.68916,-115,16.5236,329
64.1351,-9.90244,-115,16.6894,330
64.3047,-10.1171,-115,16.8557,331
64.4755,-10.3332,-115,17.0224,332
64.6473,-10.5506,-115,17.1895,333
64.8202,-10.7694,-115,17.3571,334
64.9941,-10.9894,-115,17.5251,335
65.1689,-11.2108,-115,17.6934,336
65.3448,-11.4333,-115,17.862,337
65.5216,-11.657,-115,18.0311,338
65.6993,-11.8819,-115,18.2004,339
65.8779,-12.1079,-115,18.37,340
66.0574,-12.3351,-115,18.54,341
66.2377,-12.5632,-115,18.7102,342
66.4189,-12.7925,-115,18.8806,343
66.6008,-13.0227,-115,19.0513,344
66.7835,-13.2539,-115,19.2222,345
66.967,-13.4861,-115,19.3934,346
67.1511,-13.7192,-115,19.5647,347
67.336,-13.9531,-115,19.7362,348
67.5216,-14.1879,-115,19.9078,349
67.7078,-14.4236,-115,20.0796,350
67.8946,-14.66,-115,20.2515,351
68.082,-14.8971,-115,20.4235,352
68.27,-15.135,-115,20.5955,353
68.4585,-15.3736,-115,20.7677,354
68.6476,-15.6129,-115,20.9399,355
68.8371,-15.8527,-115,21.1121,356
69.0271,-16.0932,-115,21.2844,357
69.2176,-16.3342,-115,21.4567,358
69.4085,-16.5758,-115,21.6289,359
69.5998,-16.8179,-115,21.8011,360
69.7915,-17.0604,-115,21.9733,361
69.9835,-17.3034,-115,22.1454,362
70.1758,-17.5468,-115,22.3174,363
70.3685,-17.7906,-115,22.4893,364
70.5614,-18.0347,-115,22.6611,365
70.7545,-18.2791,-115,22.8328,366
